OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-05A,BRB11:SED-05A,Great Lake,"Station 05, Grab Sample A Location",04120103,,,,,42.8709250000,-78.8777350000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-05B,BRB11:SED-05B,Great Lake,"Station 05, Grab Sample B Location",04120103,,,,,42.8714890000,-78.8778920000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-05C,BRB11:SED-05C,Great Lake,"Station 05, Grab Sample C Location",04120103,,,,,42.8720440000,-78.8785650000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-05D,BRB11:SED-05D,Great Lake,"Station 05, Grab Sample D Location",04120103,,,,,42.8705590000,-78.8767300000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-05E,BRB11:SED-05E,Great Lake,"Station 05, Grab Sample E Location",04120103,,,,,42.8726000000,-78.8792250000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-06,BRB11:SED-06,Great Lake,"Station 06, Composite",04120103,,,,,42.8611550000,-78.8324638000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-06D,BRB11:SED-06D,Great Lake,"Station 06, Grab Sample D Location",04120103,,,,,42.8611420000,-78.8280910000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-07,BRB11:SED-07,Great Lake,"Station 07, Composite",04120103,,,,,42.8633056667,-78.8397611667,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-08,BRB11:SED-08,Great Lake,"Station 08, Composite",04120103,,,,,42.8620431667,-78.8443705833,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-08E,BRB11:SED-08E,Great Lake,"Station 08, Grab Sample E Location",04120103,,,,,42.8612290000,-78.8449100000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-09,BRB11:SED-09,Great Lake,"Station 09, Composite",04120103,,,,,42.8590470000,-78.8446576667,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-10,BRB11:SED-10,Great Lake,"Station 10, Composite",04120103,,,,,42.8572966667,-78.8458655000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-11,BRB11:SED-11,Great Lake,"Station 11, Composite",04120103,,,,,42.8593664545,-78.8483131818,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-11A,BRB11:SED-11A,Great Lake,"Station 11, Grab Sample A Location",04120103,,,,,42.8580320000,-78.8473950000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-11B,BRB11:SED-11B,Great Lake,"Station 11, Grab Sample B Location",04120103,,,,,42.8594990000,-78.8482970000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-11C,BRB11:SED-11C,Great Lake,"Station 11, Grab Sample C Location",04120103,,,,,42.8603750000,-78.8489800000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-11D,BRB11:SED-11D,Great Lake,"Station 11, Grab Sample D Location",04120103,,,,,42.8586300000,-78.8481870000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-11E,BRB11:SED-11E,Great Lake,"Station 11, Grab Sample E Location",04120103,,,,,42.8607250000,-78.8487550000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-12,BRB11:SED-12,Great Lake,"Station 12, Composite",04120103,,,,,42.8619664286,-78.8499530000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-12A,BRB11:SED-12A,Great Lake,"Station 12, Grab Sample A Location",04120103,,,,,42.8610200000,-78.8493790000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-13,BRB11:SED-13,Great Lake,"Station 13, Composite",04120103,,,,,42.8630602000,-78.8523194000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-14,BRB11:SED-14,Great Lake,"Station 14, Composite",04120103,,,,,42.8627004444,-78.8555056667,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-15,BRB11:SED-15,Great Lake,"Station 15, Composite",04120103,,,,,42.8613984000,-78.8564492000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-16,BRB11:SED-16,Great Lake,"Station 16, Composite",04120103,,,,,42.8599256000,-78.8561748000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-16C,BRB11:SED-16C,Great Lake,"Station 16, Grab Sample C Location",04120103,,,,,42.8596490000,-78.8558840000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-17,BRB11:SED-17,Great Lake,"Station 17, Composite",04120103,,,,,42.8584660000,-78.8549468333,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-18,BRB11:SED-18,Great Lake,"Station 18, Composite",04120103,,,,,42.8587470000,-78.8538046000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-19,BRB11:SED-19,Great Lake,"Station 19, Composite",04120103,,,,,42.8563574000,-78.8573844000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-20,BRB11:SED-20,Great Lake,"Station 20, Composite",04120103,,,,,42.8568888333,-78.8607498333,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-20D,BRB11:SED-20D,Great Lake,"Station 20, Grab Sample D Location",04120103,,,,,42.8551390000,-78.8590570000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-21,BRB11:SED-21,Great Lake,"Station 21, Composite",04120103,,,,,42.8581950000,-78.8620670000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-21A,BRB11:SED-21A,Great Lake,"Station 21, Grab Sample A Location",04120103,,,,,42.8571670000,-78.8617540000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-22,BRB11:SED-22,Great Lake,"Station 22, Composite",04120103,,,,,42.8618126000,-78.8611802000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-22A,BRB11:SED-22A,Great Lake,"Station 22, Grab Sample A Location",04120103,,,,,42.8603000000,-78.8621670000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-22B,BRB11:SED-22B,Great Lake,"Station 22, Grab Sample B Location",04120103,,,,,42.8613150000,-78.8615790000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-22C,BRB11:SED-22C,Great Lake,"Station 22, Grab Sample C Location",04120103,,,,,42.8624120000,-78.8608540000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-22D,BRB11:SED-22D,Great Lake,"Station 22, Grab Sample D Location",04120103,,,,,42.8613940000,-78.8610640000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-22E,BRB11:SED-22E,Great Lake,"Station 22, Grab Sample E Location",04120103,,,,,42.8636420000,-78.8602370000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-23,BRB11:SED-23,Great Lake,"Station 23, Composite",04120103,,,,,42.8648300000,-78.8665460000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-24,BRB11:SED-24,Great Lake,"Station 24, Composite",04120103,,,,,42.8611290000,-78.8742314000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-25,BRB11:SED-25,Great Lake,"Station 25, Composite",04120103,,,,,42.8755210000,-78.8786944000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-25D,BRB11:SED-25D,Great Lake,"Station 25, Grab Sample D Location",04120103,,,,,42.8772320000,-78.8806670000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-26,BRB11:SED-26,Great Lake,"Station 26, Composite",04120103,,,,,42.8734382000,-78.8768454000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-27,BRB11:SED-27,Great Lake,"Station 27, Composite",04120103,,,,,42.8768186000,-78.8816652000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-27E,BRB11:SED-27E,Great Lake,"Station 27, Grab Sample E Location",04120103,,,,,42.8780700000,-78.8817950000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-28,BRB11:SED-28,Great Lake,"Station 28, Composite",04120103,,,,,42.8783696000,-78.8870698000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-29,BRB11:SED-29,Great Lake,"Station 29 (Field Dup), Composite",04120103,,,,,42.8630602000,-78.8523194000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BRB11:SED-30,BRB11:SED-30,Great Lake,"Station 30 (Field Dup), Composite",04120103,,,,,42.8593664545,-78.8483131818,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-1A-2,BR:E-1A-2,Great Lake,Elutriate,04120103,,,,,42.8680620000,-78.8741720000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-1B,BR:E-1B,Great Lake,"Ship Canal (Upstream), Elutriate",04120103,,,,,42.8575000000,-78.8678000000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-2-2,BR:E-2-2,Great Lake,Elutriate,04120103,,,,,42.8774970000,-78.8804800000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-3A-2,BR:E-3A-2,Great Lake,Elutriate,04120103,,,,,42.8623980000,-78.8680200000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-3B-2,BR:E-3B-2,Great Lake,Elutriate,04120103,,,,,42.8672000000,-78.8699530000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-4-2,BR:E-4-2,Great Lake,Elutriate,04120103,,,,,42.8593570000,-78.8627850000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-5A-2,BR:E-5A-2,Great Lake,Elutriate,04120103,,,,,42.8567520000,-78.8453530000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-5B-2,BR:E-5B-2,Great Lake,Elutriate,04120103,,,,,42.8614750000,-78.8491900000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:E-6-2,BR:E-6-2,Great Lake,Elutriate,04120103,,,,,42.8623330000,-78.8374080000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-02,BR:T-02,Great Lake,Sediment Thickness,04120103,,,,,42.8780060000,-78.8884250000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-03,BR:T-03,Great Lake,Sediment Thickness,04120103,,,,,42.8778440000,-78.8870170000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-04,BR:T-04,Great Lake,Sediment Thickness,04120103,,,,,42.8785390000,-78.8862720000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-05,BR:T-05,Great Lake,Sediment Thickness,04120103,,,,,42.8777030000,-78.8845800000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-06,BR:T-06,Great Lake,Sediment Thickness,04120103,,,,,42.8784690000,-78.8846250000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-07,BR:T-07,Great Lake,Sediment Thickness,04120103,,,,,42.8770730000,-78.8830970000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-10,BR:T-10,Great Lake,Sediment Thickness,04120103,,,,,42.8757870000,-78.8819000000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-101,BR:T-101,Great Lake,Sediment Thickness,04120103,,,,,42.8585880000,-78.8480710000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-114,BR:T-114,Great Lake,Sediment Thickness,04120103,,,,,42.8621680000,-78.8436890000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-12,BR:T-12,Great Lake,Sediment Thickness,04120103,,,,,42.8745400000,-78.8809680000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-13,BR:T-13,Great Lake,Sediment Thickness,04120103,,,,,42.8781580000,-78.8819750000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-14,BR:T-14,Great Lake,Sediment Thickness,04120103,,,,,42.8740120000,-78.8805160000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-17,BR:T-17,Great Lake,Sediment Thickness,04120103,,,,,42.8730490000,-78.8797090000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-18,BR:T-18,Great Lake,Sediment Thickness,04120103,,,,,42.8762010000,-78.8793180000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-19,BR:T-19,Great Lake,Sediment Thickness,04120103,,,,,42.8712910000,-78.8781780000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-20,BR:T-20,Great Lake,Sediment Thickness,04120103,,,,,42.8721710000,-78.8782260000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-21,BR:T-21,Great Lake,Sediment Thickness,04120103,,,,,42.8738610000,-78.8781020000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-22,BR:T-22,Great Lake,Sediment Thickness,04120103,,,,,42.8747670000,-78.8783440000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-23,BR:T-23,Great Lake,Sediment Thickness,04120103,,,,,42.8705070000,-78.8773740000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-24,BR:T-24,Great Lake,Sediment Thickness,04120103,,,,,42.8696960000,-78.8766360000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-25,BR:T-25,Great Lake,Sediment Thickness,04120103,,,,,42.8731820000,-78.8760810000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-26,BR:T-26,Great Lake,Sediment Thickness,04120103,,,,,42.8688820000,-78.8751120000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-27,BR:T-27,Great Lake,Sediment Thickness,04120103,,,,,42.8677020000,-78.8748010000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-29,BR:T-29,Great Lake,Sediment Thickness,04120103,,,,,42.8674660000,-78.8737580000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-31,BR:T-31,Great Lake,Sediment Thickness,04120103,,,,,42.8664300000,-78.8731150000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-32,BR:T-32,Great Lake,Sediment Thickness,04120103,,,,,42.8652970000,-78.8731510000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-33,BR:T-33,Great Lake,Sediment Thickness,04120103,,,,,42.8712510000,-78.8727400000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-34,BR:T-34,Great Lake,Sediment Thickness,04120103,,,,,42.8640380000,-78.8722460000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-35,BR:T-35,Great Lake,Sediment Thickness,04120103,,,,,42.8702810000,-78.8718010000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-36,BR:T-36,Great Lake,Sediment Thickness,04120103,,,,,42.8712430000,-78.8719330000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-38,BR:T-38,Great Lake,Sediment Thickness,04120103,,,,,42.8692740000,-78.8707950000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-39,BR:T-39,Great Lake,Sediment Thickness,04120103,,,,,42.8627070000,-78.8707960000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-41,BR:T-41,Great Lake,Sediment Thickness,04120103,,,,,42.8702680000,-78.8709040000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-42,BR:T-42,Great Lake,Sediment Thickness,04120103,,,,,42.8601860000,-78.8697130000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-43,BR:T-43,Great Lake,Sediment Thickness,04120103,,,,,42.8601860000,-78.8697130000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-44,BR:T-44,Great Lake,Sediment Thickness,04120103,,,,,42.8682740000,-78.8697610000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-45,BR:T-45,Great Lake,Sediment Thickness,04120103,,,,,42.8629920000,-78.8693470000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-46,BR:T-46,Great Lake,Sediment Thickness,04120103,,,,,42.8658770000,-78.8692250000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-48,BR:T-48,Great Lake,Sediment Thickness,04120103,,,,,42.8602950000,-78.8694170000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-49,BR:T-49,Great Lake,Sediment Thickness,04120103,,,,,42.8645310000,-78.8687720000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-50,BR:T-50,Great Lake,Sediment Thickness,04120103,,,,,42.8591030000,-78.8689190000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-BR:T-51,BR:T-51,Great Lake,Sediment Thickness,04120103,,,,,42.8616930000,-78.8683580000,,1,m,GPS-Unspecified,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
